frequency_hz,voltage_v,velocity_m_s,turns,inner_radius_m,pitch_m,channel_width_m,outlet_split_ratio,predicted_score
2710631.0819550147,10.872754037623887,0.005688123674671706,3.0340850267879516,0.0005587793674444862,0.00018513803067657665,0.00021000469606549912,0.5999048274795078,0.40696792770928186
380637.0277002863,15.548389951870027,0.004750289745725174,2.0759054607709606,0.000497180833755532,0.00029330512677547136,0.00022818350731872112,0.5429111711271404,0.4064658714154503
3453333.181790323,17.69850826983909,0.004531447250032536,3.2964204988705967,0.0009930309554783137,0.00011342761944229673,0.00022030816782696164,0.749144021801753,0.40640146406584643
2713204.887375308,3.3835654175883407,0.003708406131403418,2.1762357291349117,0.002027306261678306,0.00018145250511065266,0.00016472708492901769,0.27095873810230786,0.40639662212830113
212918.18044501703,2.2827617570536365,0.00587259130997625,1.6907523254592642,0.0009782639726651056,0.00017217270313973638,0.00016281689070215137,0.42411166338552475,0.4063317117900337
2293187.8285788703,9.76769509424922,0.00454479408788843,2.765503755459314,0.000987444160171907,0.0002596605956883169,0.00019046557614082652,0.7175342877929047,0.4062890688912363
398147.7331255191,13.473743672085844,0.002674716982035738,2.0957578258732985,0.0008466431692377742,0.00010338728951978285,0.00023504962004443488,0.48546864506697207,0.40623682145266937
883355.640746774,11.356878546981712,0.006655882427304101,2.4815179356647095,0.00105502375782099,0.0001535952781889837,0.00019917813681678804,0.4523643299013501,0.4061739691063714
891215.7744255429,14.10261869381681,0.004179942018131381,2.5152894791006184,0.0010839238746202773,0.0002582910100347877,0.00023697187219804278,0.26039751189797694,0.4060792909657013
4334207.629020345,2.878514862150447,0.0030965821627295547,2.6991866535110893,0.0013866487850015155,0.0001599719183579321,0.00019863369693848894,0.36232722683835555,0.4060330214558217
3722766.8403526414,23.092592006201166,0.004531457999253269,1.5611944119262966,0.0010967519112697382,0.00010902938286866904,0.0001996557378512326,0.36491690847988917,0.4057628322651312
4313634.155232121,8.83088302399863,0.005056064245146174,2.1528386580246406,0.0015417990020745636,9.189254857285372e-05,0.00021513610234494192,0.466282908627236,0.40549440825242095
3101011.0212590946,5.0573376847656135,0.0034838511295455965,2.5689745028243554,0.0010917203493483506,0.00026693995311790323,0.00018701233224433907,0.5603340945694952,0.4053465079985692
4325688.532442479,2.511222106142647,0.003333241033955036,3.0727652802676886,0.0006330309583371639,0.0002509243659945961,0.0001973858188146096,0.46410095859753225,0.4050974951733493
440454.20600227435,2.0408607897834647,0.0041190022100555,3.275352711175903,0.0005125792633291551,0.00019871009703035104,0.0002078540600498332,0.574293619149401,0.40508302415727454
4514086.714787625,5.889673859374838,0.007000105840032998,3.057761183424269,0.0013881432949809334,8.662066364568771e-05,0.00020690130318081027,0.4833591963451513,0.40427415957148954
2452639.7368770153,4.522108823875812,0.005333291953330367,1.6683004304152127,0.0008043150868267009,0.00011109311119566902,0.00010843683384940584,0.4143151808250379,0.40366874015612825
2925155.3748081657,13.552332341733376,0.002731919888241958,2.840661478375694,0.000702506795878462,0.00015068133209110104,0.00020309988480855297,0.6712078315196628,0.4034437485754327
4354675.512874775,4.665470756908975,0.0036054876488362617,2.1731906660205143,0.0017455288927672409,0.000274052059590867,0.0001456162894718314,0.5111417008898834,0.403422107554389
3856676.089526365,4.760692411041222,0.0023183247462274744,2.634730960946259,0.0007338062748483163,0.00015508499642317145,0.00016607108876818486,0.7340331819806889,0.4033604292655556
4479716.977007638,16.458631103475703,0.004151940937037233,2.2661964905174514,0.001176184404925518,0.00023003059848599985,0.0002096212143654542,0.2999167809964515,0.40325273657358024
684303.7417167873,5.209828528693913,0.003171921205884448,1.6383314481758826,0.0014516371705482743,0.00022441290949207248,0.00017454602518674598,0.6188944067971166,0.40308162408969783
2390305.1673224284,2.447811938143204,0.0029650629466303176,1.974397235122022,0.0013205097655237391,0.0003303279533526411,0.0001708041778452755,0.27670011212104423,0.40298762581813163
1738700.1828804077,14.840379423859451,0.0031265415490440624,2.5796745214721266,0.0006795260907293529,0.0002708027085864302,0.00019988984821826553,0.2730391018773064,0.402972118293187
1834590.9860378236,9.275679066635714,0.006061402601292859,3.359457724644879,0.0011794844925762022,0.00014730310800466445,0.0002134190873946778,0.6217852837040313,0.4029212669114644
2901054.8471647054,21.78209810946985,0.0018558228402034734,1.54847086242965,0.0005335408511672507,0.00017012179789707723,0.00023464097682516014,0.40354027686986327,0.40262798921958876
921006.1895093713,17.13762224322563,0.0033672437423531553,2.4959609495738997,0.0007851643681981368,0.00012243431500674702,0.00022371799066502946,0.30737712874726525,0.4026053796518118
527488.7475584924,3.59709348605554,0.007192804467856692,2.0340949721004877,0.001642501928882149,0.0002163595480779101,0.00017845111535064453,0.4743909317470435,0.402389755933083
1461220.2212143478,8.867215305399094,0.0035204489606871082,1.8729084819666624,0.0015171094672456697,0.00014076410906051066,0.00019521302501169951,0.35870004062436045,0.4023414720575982
2983377.9138869233,8.268051165852807,0.005720208684608518,2.5517112964533712,0.0012184908717152955,0.0001376280424663152,0.0001817148104440466,0.34343131052365183,0.40209771777018705
3477163.0615091925,5.750107114898238,0.005200058889368441,2.629854250732323,0.0012874958549071152,0.0001730501250248372,0.00016935194745475464,0.4197798186953164,0.40201735220258605
4458452.599276617,8.482550642344052,0.006245941766832706,3.822705003356685,0.0005121726518502917,8.017176538557217e-05,0.00022516307970009617,0.4769411129889084,0.40191670582941974
3913673.6411057543,15.287589257334314,0.0019721441545132723,1.7952906784803566,0.0005579627358076873,0.00013434247830982054,0.00019948845379059852,0.6979392892553229,0.40189825075943303
3767819.7055085655,10.793024856897286,0.005206831229898727,1.656556757295776,0.0007039428540357684,0.00011901902032755344,0.00017980156371056517,0.631751594943377,0.4018770630851094
4258999.007329655,2.21706507462954,0.006440267415369551,1.95849005675861,0.0018786778507829905,8.580846465763106e-05,0.00019887861669033106,0.30049218035088543,0.4016852220299899
