case_id,split,seed,turns,voltage_v,velocity_um_s,particles_total,correct_fraction,live_recovery,dead_removal,live_purity,dead_outlet_purity,wall_loss,live_inner,live_outer,live_lost,dead_inner,dead_outer,dead_lost,mean_live_re_cm,mean_dead_re_cm,mean_live_radius_um,mean_dead_radius_um
turns_6_voltage_9_velocity_1000um_s,validation,107,6.0,9.0,1000.0,300,0.33,0.18666666666666668,0.47333333333333333,0.3181818181818182,0.6283185840707964,0.33,28,42,80,60,71,19,0.9755403523015771,0.009102586225129865,11.468732386463369,11.060191361432379
turns_6_voltage_9_velocity_1500um_s,design,7,6.0,9.0,1500.0,300,0.34,0.21333333333333335,0.4666666666666667,0.34408602150537637,0.5384615384615384,0.25666666666666665,32,60,58,61,70,19,0.9751108403323504,0.008966798864010502,11.27937857788275,11.195764379522627
turns_6_voltage_9_velocity_1500um_s,design,11,6.0,9.0,1500.0,300,0.37,0.20666666666666667,0.5333333333333333,0.34444444444444444,0.5970149253731343,0.25333333333333335,31,54,65,59,80,11,0.9760314994035219,0.00865171377947936,11.47609769812327,10.947740190729146
turns_6_voltage_9_velocity_1500um_s,design,13,6.0,9.0,1500.0,300,0.35333333333333333,0.18666666666666668,0.52,0.32941176470588235,0.5571428571428572,0.25,28,62,60,57,78,15,0.9758140198256784,0.011001799618470826,11.550899765397338,10.951785548346043
turns_6_voltage_9_velocity_1500um_s,validation,101,6.0,9.0,1500.0,300,0.37333333333333335,0.21333333333333335,0.5333333333333333,0.367816091954023,0.5970149253731343,0.2633333333333333,32,54,64,55,80,15,0.9756856959834554,0.007400495655079073,11.361045174675134,10.987034574438024
turns_6_voltage_9_velocity_1500um_s,validation,103,6.0,9.0,1500.0,300,0.36666666666666664,0.24,0.49333333333333335,0.37894736842105264,0.5967741935483871,0.27,36,50,64,59,74,17,0.9761709887964022,0.011303225736804909,11.667507875913408,11.072076893249614
turns_6_voltage_9_velocity_1500um_s,validation,107,6.0,9.0,1500.0,300,0.36333333333333334,0.24666666666666667,0.48,0.3854166666666667,0.576,0.2633333333333333,37,53,60,59,72,19,0.9755403523015771,0.009102586225129865,11.468732386463369,11.060191361432379
turns_6_voltage_9_velocity_2000um_s,design,7,6.0,9.0,2000.0,300,0.33,0.20666666666666667,0.4533333333333333,0.33695652173913043,0.5,0.24,31,68,51,61,68,21,0.9751108403323504,0.008966798864010502,11.27937857788275,11.195764379522627
turns_6_voltage_9_velocity_2000um_s,design,11,6.0,9.0,2000.0,300,0.38,0.23333333333333334,0.5266666666666666,0.3723404255319149,0.5563380281690141,0.21333333333333335,35,63,52,59,79,12,0.9760314994035219,0.00865171377947936,11.47609769812327,10.947740190729146
turns_6_voltage_9_velocity_2000um_s,design,13,6.0,9.0,2000.0,300,0.37666666666666665,0.24,0.5133333333333333,0.391304347826087,0.5384615384615384,0.21666666666666667,36,66,48,56,77,17,0.9758140198256784,0.011001799618470826,11.550899765397338,10.951785548346043
turns_6_voltage_9_velocity_2000um_s,validation,101,6.0,9.0,2000.0,300,0.39666666666666667,0.26,0.5333333333333333,0.41935483870967744,0.5555555555555556,0.21,39,64,47,54,80,16,0.9756856959834554,0.007400495655079073,11.361045174675134,10.987034574438024
turns_6_voltage_9_velocity_2000um_s,validation,103,6.0,9.0,2000.0,300,0.36333333333333334,0.24,0.4866666666666667,0.37894736842105264,0.5658914728682171,0.25333333333333335,36,56,58,59,73,18,0.9761709887964022,0.011303225736804909,11.667507875913408,11.072076893249614
turns_6_voltage_9_velocity_2000um_s,validation,107,6.0,9.0,2000.0,300,0.36666666666666664,0.23333333333333334,0.5,0.3888888888888889,0.5434782608695652,0.24,35,63,52,55,75,20,0.9755403523015771,0.009102586225129865,11.468732386463369,11.060191361432379
turns_6_voltage_9_velocity_3000um_s,design,7,6.0,9.0,3000.0,300,0.39,0.32666666666666666,0.4533333333333333,0.45794392523364486,0.5,0.19,49,68,33,58,68,24,0.9751108403323504,0.008966798864010502,11.27937857788275,11.195764379522627
turns_6_voltage_9_velocity_3000um_s,design,11,6.0,9.0,3000.0,300,0.4066666666666667,0.28,0.5333333333333333,0.42424242424242425,0.5194805194805194,0.15666666666666668,42,74,34,57,80,13,0.9760314994035219,0.00865171377947936,11.47609769812327,10.947740190729146
turns_6_voltage_9_velocity_3000um_s,design,13,6.0,9.0,3000.0,300,0.4066666666666667,0.31333333333333335,0.5,0.4563106796116505,0.5319148936170213,0.18666666666666668,47,66,37,56,75,19,0.9758140198256784,0.011001799618470826,11.550899765397338,10.951785548346043
turns_6_voltage_9_velocity_3000um_s,validation,101,6.0,9.0,3000.0,300,0.3933333333333333,0.23333333333333334,0.5533333333333333,0.4069767441860465,0.5286624203821656,0.19,35,74,41,51,83,16,0.9756856959834554,0.007400495655079073,11.361045174675134,10.987034574438024
turns_6_voltage_9_velocity_3000um_s,validation,103,6.0,9.0,3000.0,300,0.37666666666666665,0.24,0.5133333333333333,0.4,0.5347222222222222,0.22,36,67,47,54,77,19,0.9761709887964022,0.011303225736804909,11.667507875913408,11.072076893249614
turns_6_voltage_9_velocity_3000um_s,validation,107,6.0,9.0,3000.0,300,0.36,0.20666666666666667,0.5133333333333333,0.3780487804878049,0.5310344827586206,0.24333333333333335,31,68,51,51,77,22,0.9755403523015771,0.009102586225129865,11.468732386463369,11.060191361432379
turns_6_voltage_10_velocity_800um_s,design,7,6.0,10.0,800.0,300,0.31666666666666665,0.14666666666666667,0.4866666666666667,0.2682926829268293,0.7849462365591398,0.4166666666666667,22,20,108,60,73,17,0.9751108403323504,0.008966798864010502,11.27937857788275,11.195764379522627
turns_6_voltage_10_velocity_800um_s,design,11,6.0,10.0,800.0,300,0.3433333333333333,0.16666666666666666,0.52,0.29411764705882354,0.7878787878787878,0.38666666666666666,25,21,104,60,78,12,0.9760314994035219,0.00865171377947936,11.47609769812327,10.947740190729146
turns_6_voltage_10_velocity_800um_s,design,13,6.0,10.0,800.0,300,0.33,0.12,0.54,0.2535211267605634,0.7864077669902912,0.42,18,22,110,53,81,16,0.9758140198256784,0.011001799618470826,11.550899765397338,10.951785548346043
turns_6_voltage_10_velocity_800um_s,validation,101,6.0,10.0,800.0,300,0.35333333333333333,0.16666666666666666,0.54,0.3048780487804878,0.7864077669902912,0.38333333333333336,25,22,103,57,81,12,0.9756856959834554,0.007400495655079073,11.361045174675134,10.987034574438024
turns_6_voltage_10_velocity_800um_s,validation,103,6.0,10.0,800.0,300,0.33,0.12666666666666668,0.5333333333333333,0.25,0.7920792079207921,0.41,19,21,110,57,80,13,0.9761709887964022,0.011303225736804909,11.667507875913408,11.072076893249614
turns_6_voltage_10_velocity_800um_s,validation,107,6.0,10.0,800.0,300,0.3,0.12666666666666668,0.47333333333333333,0.24675324675324675,0.7395833333333334,0.42333333333333334,19,25,106,58,71,21,0.9755403523015771,0.009102586225129865,11.468732386463369,11.060191361432379
turns_6_voltage_10_velocity_1000um_s,design,7,6.0,10.0,1000.0,300,0.33,0.18,0.48,0.3068181818181818,0.6923076923076923,0.36,27,32,91,61,72,17,0.9751108403323504,0.008966798864010502,11.27937857788275,11.195764379522627
turns_6_voltage_10_velocity_1000um_s,design,11,6.0,10.0,1000.0,300,0.3566666666666667,0.17333333333333334,0.54,0.30952380952380953,0.7431192660550459,0.3566666666666667,26,28,96,58,81,11,0.9760314994035219,0.00865171377947936,11.47609769812327,10.947740190729146
turns_6_voltage_10_velocity_1000um_s,design,13,6.0,10.0,1000.0,300,0.36333333333333334,0.2,0.5266666666666666,0.3488372093023256,0.7181818181818181,0.3466666666666667,30,31,89,56,79,15,0.9758140198256784,0.011001799618470826,11.550899765397338,10.951785548346043
turns_6_voltage_10_velocity_1000um_s,validation,101,6.0,10.0,1000.0,300,0.35,0.17333333333333334,0.5266666666666666,0.3058823529411765,0.7117117117117117,0.3466666666666667,26,32,92,59,79,12,0.9756856959834554,0.007400495655079073,11.361045174675134,10.987034574438024
turns_6_voltage_10_velocity_1000um_s,validation,103,6.0,10.0,1000.0,300,0.3233333333333333,0.12666666666666668,0.52,0.24358974358974358,0.7358490566037735,0.38666666666666666,19,28,103,59,78,13,0.9761709887964022,0.011303225736804909,11.667507875913408,11.072076893249614
turns_6_voltage_10_velocity_1000um_s,validation,107,6.0,10.0,1000.0,300,0.30666666666666664,0.14666666666666667,0.4666666666666667,0.2716049382716049,0.6862745098039216,0.39,22,32,96,59,70,21,0.9755403523015771,0.009102586225129865,11.468732386463369,11.060191361432379
turns_6_voltage_10_velocity_1500um_s,design,7,6.0,10.0,1500.0,300,0.34,0.21333333333333335,0.4666666666666667,0.34408602150537637,0.5737704918032787,0.2833333333333333,32,52,66,61,70,19,0.9751108403323504,0.008966798864010502,11.27937857788275,11.195764379522627
turns_6_voltage_10_velocity_1500um_s,design,11,6.0,10.0,1500.0,300,0.36666666666666664,0.2,0.5333333333333333,0.3409090909090909,0.6201550387596899,0.27666666666666667,30,49,71,58,80,12,0.9760314994035219,0.00865171377947936,11.47609769812327,10.947740190729146
turns_6_voltage_10_velocity_1500um_s,design,13,6.0,10.0,1500.0,300,0.35333333333333333,0.18,0.5266666666666666,0.3253012048192771,0.6124031007751938,0.29333333333333333,27,50,73,56,79,15,0.9758140198256784,0.011001799618470826,11.550899765397338,10.951785548346043
turns_6_voltage_10_velocity_1500um_s,validation,101,6.0,10.0,1500.0,300,0.37333333333333335,0.21333333333333335,0.5333333333333333,0.367816091954023,0.6153846153846154,0.27666666666666667,32,50,68,55,80,15,0.9756856959834554,0.007400495655079073,11.361045174675134,10.987034574438024
turns_6_voltage_10_velocity_1500um_s,validation,103,6.0,10.0,1500.0,300,0.36666666666666664,0.23333333333333334,0.5,0.3684210526315789,0.635593220338983,0.29,35,43,72,60,75,15,0.9761709887964022,0.011303225736804909,11.667507875913408,11.072076893249614
turns_6_voltage_10_velocity_1500um_s,validation,107,6.0,10.0,1500.0,300,0.35333333333333333,0.22666666666666666,0.48,0.3695652173913043,0.6,0.29333333333333333,34,48,68,58,72,20,0.9755403523015771,0.009102586225129865,11.468732386463369,11.060191361432379
turns_6_voltage_10_velocity_2000um_s,design,7,6.0,10.0,2000.0,300,0.32,0.18666666666666668,0.4533333333333333,0.3146067415730337,0.5074626865671642,0.25666666666666665,28,66,56,61,68,21,0.9751108403323504,0.008966798864010502,11.27937857788275,11.195764379522627
turns_6_voltage_10_velocity_2000um_s,design,11,6.0,10.0,2000.0,300,0.37333333333333335,0.22,0.5266666666666666,0.358695652173913,0.5895522388059702,0.24666666666666667,33,55,62,59,79,12,0.9760314994035219,0.00865171377947936,11.47609769812327,10.947740190729146
turns_6_voltage_10_velocity_2000um_s,design,13,6.0,10.0,2000.0,300,0.37333333333333335,0.23333333333333334,0.5133333333333333,0.38461538461538464,0.5579710144927537,0.23666666666666666,35,61,54,56,77,17,0.9758140198256784,0.011001799618470826,11.550899765397338,10.951785548346043
turns_6_voltage_10_velocity_2000um_s,validation,101,6.0,10.0,2000.0,300,0.38666666666666666,0.24,0.5333333333333333,0.4,0.5797101449275363,0.24,36,58,56,54,80,16,0.9756856959834554,0.007400495655079073,11.361045174675134,10.987034574438024
turns_6_voltage_10_velocity_2000um_s,validation,103,6.0,10.0,2000.0,300,0.37,0.24,0.5,0.3870967741935484,0.5952380952380952,0.27,36,51,63,57,75,18,0.9761709887964022,0.011303225736804909,11.667507875913408,11.072076893249614
turns_6_voltage_10_velocity_2000um_s,validation,107,6.0,10.0,2000.0,300,0.37333333333333335,0.25333333333333335,0.49333333333333335,0.40425531914893614,0.5736434108527132,0.25666666666666665,38,55,57,56,74,20,0.9755403523015771,0.009102586225129865,11.468732386463369,11.060191361432379
turns_6_voltage_10_velocity_3000um_s,design,7,6.0,10.0,3000.0,300,0.3466666666666667,0.24,0.4533333333333333,0.3829787234042553,0.5,0.23333333333333334,36,68,46,58,68,24,0.9751108403323504,0.008966798864010502,11.27937857788275,11.195764379522627
turns_6_voltage_10_velocity_3000um_s,design,11,6.0,10.0,3000.0,300,0.39666666666666667,0.26,0.5333333333333333,0.40625,0.5333333333333333,0.18,39,70,41,57,80,13,0.9760314994035219,0.00865171377947936,11.47609769812327,10.947740190729146
turns_6_voltage_10_velocity_3000um_s,design,13,6.0,10.0,3000.0,300,0.38333333333333336,0.26666666666666666,0.5,0.4166666666666667,0.528169014084507,0.20666666666666667,40,67,43,56,75,19,0.9758140198256784,0.011001799618470826,11.550899765397338,10.951785548346043
turns_6_voltage_10_velocity_3000um_s,validation,101,6.0,10.0,3000.0,300,0.4066666666666667,0.25333333333333335,0.56,0.4318181818181818,0.5384615384615384,0.18666666666666668,38,72,40,50,84,16,0.9756856959834554,0.007400495655079073,11.361045174675134,10.987034574438024
turns_6_voltage_10_velocity_3000um_s,validation,103,6.0,10.0,3000.0,300,0.37666666666666665,0.23333333333333334,0.52,0.3977272727272727,0.5611510791366906,0.24333333333333335,35,61,54,53,78,19,0.9761709887964022,0.011303225736804909,11.667507875913408,11.072076893249614
turns_6_voltage_10_velocity_3000um_s,validation,107,6.0,10.0,3000.0,300,0.37,0.22666666666666666,0.5133333333333333,0.4,0.5384615384615384,0.24,34,66,50,51,77,22,0.9755403523015771,0.009102586225129865,11.468732386463369,11.060191361432379
turns_6_voltage_11_velocity_800um_s,design,7,6.0,11.0,800.0,300,0.30333333333333334,0.10666666666666667,0.5,0.2222222222222222,0.8333333333333334,0.46,16,15,119,56,75,19,0.9751108403323504,0.008966798864010502,11.27937857788275,11.195764379522627
turns_6_voltage_11_velocity_800um_s,design,11,6.0,11.0,800.0,300,0.32,0.1,0.54,0.2112676056338028,0.8709677419354839,0.4533333333333333,15,12,123,56,81,13,0.9760314994035219,0.00865171377947936,11.47609769812327,10.947740190729146
turns_6_voltage_11_velocity_800um_s,design,13,6.0,11.0,800.0,300,0.3,0.07333333333333333,0.5266666666666666,0.16666666666666666,0.8315789473684211,0.4633333333333333,11,16,123,55,79,16,0.9758140198256784,0.011001799618470826,11.550899765397338,10.951785548346043
turns_6_voltage_11_velocity_800um_s,validation,101,6.0,11.0,800.0,300,0.3433333333333333,0.14666666666666667,0.54,0.28205128205128205,0.8709677419354839,0.43,22,12,116,56,81,13,0.9756856959834554,0.007400495655079073,11.361045174675134,10.987034574438024
turns_6_voltage_11_velocity_800um_s,validation,103,6.0,11.0,800.0,300,0.32666666666666666,0.1,0.5533333333333333,0.21739130434782608,0.8556701030927835,0.44666666666666666,15,14,121,54,83,13,0.9761709887964022,0.011303225736804909,11.667507875913408,11.072076893249614
turns_6_voltage_11_velocity_800um_s,validation,107,6.0,11.0,800.0,300,0.31,0.14666666666666667,0.47333333333333333,0.275,0.8765432098765432,0.4633333333333333,22,10,118,58,71,21,0.9755403523015771,0.009102586225129865,11.468732386463369,11.060191361432379
turns_6_voltage_11_velocity_1000um_s,design,7,6.0,11.0,1000.0,300,0.31333333333333335,0.14,0.4866666666666667,0.25925925925925924,0.7525773195876289,0.4066666666666667,21,24,105,60,73,17,0.9751108403323504,0.008966798864010502,11.27937857788275,11.195764379522627
turns_6_voltage_11_velocity_1000um_s,design,11,6.0,11.0,1000.0,300,0.3466666666666667,0.16,0.5333333333333333,0.2891566265060241,0.7766990291262136,0.38,24,23,103,59,80,11,0.9760314994035219,0.00865171377947936,11.47609769812327,10.947740190729146
turns_6_voltage_11_velocity_1000um_s,design,13,6.0,11.0,1000.0,300,0.34,0.14666666666666667,0.5333333333333333,0.29333333333333333,0.7766990291262136,0.4066666666666667,22,23,105,53,80,17,0.9758140198256784,0.011001799618470826,11.550899765397338,10.951785548346043
turns_6_voltage_11_velocity_1000um_s,validation,101,6.0,11.0,1000.0,300,0.35,0.16666666666666666,0.5333333333333333,0.3048780487804878,0.7692307692307693,0.38,25,24,101,57,80,13,0.9756856959834554,0.007400495655079073,11.361045174675134,10.987034574438024
turns_6_voltage_11_velocity_1000um_s,validation,103,6.0,11.0,1000.0,300,0.33,0.13333333333333333,0.5266666666666666,0.26666666666666666,0.79,0.4166666666666667,20,21,109,55,79,16,0.9761709887964022,0.011303225736804909,11.667507875913408,11.072076893249614
turns_6_voltage_11_velocity_1000um_s,validation,107,6.0,11.0,1000.0,300,0.3,0.12666666666666668,0.47333333333333333,0.24675324675324675,0.7395833333333334,0.42333333333333334,19,25,106,58,71,21,0.9755403523015771,0.009102586225129865,11.468732386463369,11.060191361432379
turns_6_voltage_11_velocity_1500um_s,design,7,6.0,11.0,1500.0,300,0.3333333333333333,0.2,0.4666666666666667,0.32967032967032966,0.6194690265486725,0.32,30,43,77,61,70,19,0.9751108403323504,0.008966798864010502,11.27937857788275,11.195764379522627
turns_6_voltage_11_velocity_1500um_s,design,11,6.0,11.0,1500.0,300,0.35333333333333333,0.17333333333333334,0.5333333333333333,0.30952380952380953,0.6611570247933884,0.31666666666666665,26,41,83,58,80,12,0.9760314994035219,0.00865171377947936,11.47609769812327,10.947740190729146
turns_6_voltage_11_velocity_1500um_s,design,13,6.0,11.0,1500.0,300,0.37,0.21333333333333335,0.5266666666666666,0.36363636363636365,0.6752136752136753,0.31666666666666665,32,38,80,56,79,15,0.9758140198256784,0.011001799618470826,11.550899765397338,10.951785548346043
turns_6_voltage_11_velocity_1500um_s,validation,101,6.0,11.0,1500.0,300,0.3566666666666667,0.18666666666666668,0.5266666666666666,0.3333333333333333,0.632,0.30333333333333334,28,46,76,56,79,15,0.9756856959834554,0.007400495655079073,11.361045174675134,10.987034574438024
turns_6_voltage_11_velocity_1500um_s,validation,103,6.0,11.0,1500.0,300,0.35333333333333333,0.19333333333333333,0.5133333333333333,0.3333333333333333,0.6637931034482759,0.3233333333333333,29,39,82,58,77,15,0.9761709887964022,0.011303225736804909,11.667507875913408,11.072076893249614
turns_6_voltage_11_velocity_1500um_s,validation,107,6.0,11.0,1500.0,300,0.33666666666666667,0.18666666666666668,0.4866666666666667,0.32941176470588235,0.6293103448275862,0.33,28,43,79,57,73,20,0.9755403523015771,0.009102586225129865,11.468732386463369,11.060191361432379
turns_6_voltage_11_velocity_2000um_s,design,7,6.0,11.0,2000.0,300,0.3433333333333333,0.23333333333333334,0.4533333333333333,0.3645833333333333,0.5483870967741935,0.26666666666666666,35,56,59,61,68,21,0.9751108403323504,0.008966798864010502,11.27937857788275,11.195764379522627
turns_6_voltage_11_velocity_2000um_s,design,11,6.0,11.0,2000.0,300,0.36666666666666664,0.2,0.5333333333333333,0.3409090909090909,0.6060606060606061,0.26666666666666666,30,52,68,58,80,12,0.9760314994035219,0.00865171377947936,11.47609769812327,10.947740190729146
turns_6_voltage_11_velocity_2000um_s,design,13,6.0,11.0,2000.0,300,0.35,0.18,0.52,0.3253012048192771,0.5735294117647058,0.27,27,58,65,56,78,16,0.9758140198256784,0.011001799618470826,11.550899765397338,10.951785548346043
turns_6_voltage_11_velocity_2000um_s,validation,101,6.0,11.0,2000.0,300,0.38666666666666666,0.24,0.5333333333333333,0.4,0.6201550387596899,0.27,36,49,65,54,80,16,0.9756856959834554,0.007400495655079073,11.361045174675134,10.987034574438024
turns_6_voltage_11_velocity_2000um_s,validation,103,6.0,11.0,2000.0,300,0.38,0.25333333333333335,0.5066666666666667,0.40425531914893614,0.6229508196721312,0.28,38,46,66,56,76,18,0.9761709887964022,0.011303225736804909,11.667507875913408,11.072076893249614
turns_6_voltage_11_velocity_2000um_s,validation,107,6.0,11.0,2000.0,300,0.37666666666666665,0.25333333333333335,0.5,0.40860215053763443,0.6147540983606558,0.2833333333333333,38,47,65,55,75,20,0.9755403523015771,0.009102586225129865,11.468732386463369,11.060191361432379
turns_6_voltage_11_velocity_3000um_s,design,7,6.0,11.0,3000.0,300,0.32666666666666666,0.20666666666666667,0.44666666666666666,0.34065934065934067,0.49264705882352944,0.24333333333333335,31,69,50,60,67,23,0.9751108403323504,0.008966798864010502,11.27937857788275,11.195764379522627
turns_6_voltage_11_velocity_3000um_s,design,11,6.0,11.0,3000.0,300,0.38666666666666666,0.24,0.5333333333333333,0.3870967741935484,0.5594405594405595,0.21333333333333335,36,63,51,57,80,13,0.9760314994035219,0.00865171377947936,11.47609769812327,10.947740190729146
turns_6_voltage_11_velocity_3000um_s,design,13,6.0,11.0,3000.0,300,0.37666666666666665,0.24,0.5133333333333333,0.3956043956043956,0.5347222222222222,0.21666666666666667,36,67,47,55,77,18,0.9758140198256784,0.011001799618470826,11.550899765397338,10.951785548346043
turns_6_voltage_11_velocity_3000um_s,validation,101,6.0,11.0,3000.0,300,0.4066666666666667,0.25333333333333335,0.56,0.4318181818181818,0.56,0.20666666666666667,38,66,46,50,84,16,0.9756856959834554,0.007400495655079073,11.361045174675134,10.987034574438024
turns_6_voltage_11_velocity_3000um_s,validation,103,6.0,11.0,3000.0,300,0.38,0.24,0.52,0.4044943820224719,0.5735294117647058,0.25,36,58,56,53,78,19,0.9761709887964022,0.011303225736804909,11.667507875913408,11.072076893249614
turns_6_voltage_11_velocity_3000um_s,validation,107,6.0,11.0,3000.0,300,0.37666666666666665,0.23333333333333334,0.52,0.4117647058823529,0.5531914893617021,0.24666666666666667,35,63,52,50,78,22,0.9755403523015771,0.009102586225129865,11.468732386463369,11.060191361432379
turns_6_voltage_12_velocity_800um_s,design,7,6.0,12.0,800.0,300,0.2966666666666667,0.1,0.49333333333333335,0.21428571428571427,0.9024390243902439,0.49333333333333335,15,8,127,55,74,21,0.9751108403323504,0.008966798864010502,11.27937857788275,11.195764379522627
turns_6_voltage_12_velocity_800um_s,design,11,6.0,12.0,800.0,300,0.32666666666666666,0.1,0.5533333333333333,0.21739130434782608,0.9431818181818182,0.4766666666666667,15,5,130,54,83,13,0.9760314994035219,0.00865171377947936,11.47609769812327,10.947740190729146
turns_6_voltage_12_velocity_800um_s,design,13,6.0,12.0,800.0,300,0.31666666666666665,0.10666666666666667,0.5266666666666666,0.22857142857142856,0.9518072289156626,0.49,16,4,130,54,79,17,0.9758140198256784,0.011001799618470826,11.550899765397338,10.951785548346043
turns_6_voltage_12_velocity_800um_s,validation,101,6.0,12.0,800.0,300,0.32,0.11333333333333333,0.5266666666666666,0.22972972972972974,0.9518072289156626,0.4766666666666667,17,4,129,57,79,14,0.9756856959834554,0.007400495655079073,11.361045174675134,10.987034574438024
turns_6_voltage_12_velocity_800um_s,validation,103,6.0,12.0,800.0,300,0.3233333333333333,0.1,0.5466666666666666,0.21739130434782608,0.9647058823529412,0.4866666666666667,15,3,132,54,82,14,0.9761709887964022,0.011303225736804909,11.667507875913408,11.072076893249614
turns_6_voltage_12_velocity_800um_s,validation,107,6.0,12.0,800.0,300,0.2866666666666667,0.09333333333333334,0.48,0.2,0.9230769230769231,0.5066666666666667,14,6,130,56,72,22,0.9755403523015771,0.009102586225129865,11.468732386463369,11.060191361432379
turns_6_voltage_12_velocity_1000um_s,design,7,6.0,12.0,1000.0,300,0.30333333333333334,0.10666666666666667,0.5,0.2222222222222222,0.8152173913043478,0.4533333333333333,16,17,117,56,75,19,0.9751108403323504,0.008966798864010502,11.27937857788275,11.195764379522627
turns_6_voltage_12_velocity_1000um_s,design,11,6.0,12.0,1000.0,300,0.3233333333333333,0.10666666666666667,0.54,0.2222222222222222,0.8350515463917526,0.43666666666666665,16,16,118,56,81,13,0.9760314994035219,0.00865171377947936,11.47609769812327,10.947740190729146
turns_6_voltage_12_velocity_1000um_s,design,13,6.0,12.0,1000.0,300,0.31,0.08,0.54,0.18461538461538463,0.8181818181818182,0.4533333333333333,12,18,120,53,81,16,0.9758140198256784,0.011001799618470826,11.550899765397338,10.951785548346043
turns_6_voltage_12_velocity_1000um_s,validation,101,6.0,12.0,1000.0,300,0.34,0.14666666666666667,0.5333333333333333,0.27848101265822783,0.8421052631578947,0.42,22,15,113,57,80,13,0.9756856959834554,0.007400495655079073,11.361045174675134,10.987034574438024
turns_6_voltage_12_velocity_1000um_s,validation,103,6.0,12.0,1000.0,300,0.31666666666666665,0.1,0.5333333333333333,0.21739130434782608,0.8333333333333334,0.45,15,16,119,54,80,16,0.9761709887964022,0.011303225736804909,11.667507875913408,11.072076893249614
turns_6_voltage_12_velocity_1000um_s,validation,107,6.0,12.0,1000.0,300,0.2966666666666667,0.12,0.47333333333333333,0.23684210526315788,0.8255813953488372,0.46,18,15,117,58,71,21,0.9755403523015771,0.009102586225129865,11.468732386463369,11.060191361432379
turns_6_voltage_12_velocity_1500um_s,design,7,6.0,12.0,1500.0,300,0.3433333333333333,0.21333333333333335,0.47333333333333333,0.34782608695652173,0.6826923076923077,0.3466666666666667,32,33,85,60,71,19,0.9751108403323504,0.008966798864010502,11.27937857788275,11.195764379522627
turns_6_voltage_12_velocity_1500um_s,design,11,6.0,12.0,1500.0,300,0.35,0.16,0.54,0.2926829268292683,0.6982758620689655,0.34,24,35,91,58,81,11,0.9760314994035219,0.00865171377947936,11.47609769812327,10.947740190729146
turns_6_voltage_12_velocity_1500um_s,design,13,6.0,12.0,1500.0,300,0.37333333333333335,0.22,0.5266666666666666,0.3707865168539326,0.7117117117117117,0.3333333333333333,33,32,85,56,79,15,0.9758140198256784,0.011001799618470826,11.550899765397338,10.951785548346043
turns_6_voltage_12_velocity_1500um_s,validation,101,6.0,12.0,1500.0,300,0.3433333333333333,0.16,0.5266666666666666,0.3,0.6810344827586207,0.3466666666666667,24,37,89,56,79,15,0.9756856959834554,0.007400495655079073,11.361045174675134,10.987034574438024
turns_6_voltage_12_velocity_1500um_s,validation,103,6.0,12.0,1500.0,300,0.31333333333333335,0.1,0.5266666666666666,0.2112676056338028,0.6929824561403509,0.38333333333333336,15,35,100,56,79,15,0.9761709887964022,0.011303225736804909,11.667507875913408,11.072076893249614
turns_6_voltage_12_velocity_1500um_s,validation,107,6.0,12.0,1500.0,300,0.32,0.16,0.48,0.2962962962962963,0.6728971962616822,0.37333333333333335,24,35,91,57,72,21,0.9755403523015771,0.009102586225129865,11.468732386463369,11.060191361432379
turns_6_voltage_12_velocity_2000um_s,design,7,6.0,12.0,2000.0,300,0.33666666666666667,0.22,0.4533333333333333,0.35106382978723405,0.5862068965517241,0.3,33,48,69,61,68,21,0.9751108403323504,0.008966798864010502,11.27937857788275,11.195764379522627
turns_6_voltage_12_velocity_2000um_s,design,11,6.0,12.0,2000.0,300,0.38,0.22666666666666666,0.5333333333333333,0.37362637362637363,0.64,0.28,34,45,71,57,80,13,0.9760314994035219,0.00865171377947936,11.47609769812327,10.947740190729146
turns_6_voltage_12_velocity_2000um_s,design,13,6.0,12.0,2000.0,300,0.36,0.2,0.52,0.3488372093023256,0.6446280991735537,0.31,30,43,77,56,78,16,0.9758140198256784,0.011001799618470826,11.550899765397338,10.951785548346043
turns_6_voltage_12_velocity_2000um_s,validation,101,6.0,12.0,2000.0,300,0.37,0.20666666666666667,0.5333333333333333,0.36470588235294116,0.6201550387596899,0.2866666666666667,31,49,70,54,80,16,0.9756856959834554,0.007400495655079073,11.361045174675134,10.987034574438024
turns_6_voltage_12_velocity_2000um_s,validation,103,6.0,12.0,2000.0,300,0.37666666666666665,0.23333333333333334,0.52,0.3888888888888889,0.6554621848739496,0.30333333333333334,35,41,74,55,78,17,0.9761709887964022,0.011303225736804909,11.667507875913408,11.072076893249614
turns_6_voltage_12_velocity_2000um_s,validation,107,6.0,12.0,2000.0,300,0.35333333333333333,0.21333333333333335,0.49333333333333335,0.367816091954023,0.6166666666666667,0.31,32,46,72,55,74,21,0.9755403523015771,0.009102586225129865,11.468732386463369,11.060191361432379
turns_6_voltage_12_velocity_3000um_s,design,7,6.0,12.0,3000.0,300,0.32,0.2,0.44,0.32967032967032966,0.5038167938931297,0.26,30,65,55,61,66,23,0.9751108403323504,0.008966798864010502,11.27937857788275,11.195764379522627
