class,particle_id,frequency_hz,radius_um,re_cm,initial_lateral_um,final_lateral_um,outlet,wall_state
dead,167,933564.962861874,10.15809754679161,-0.010513032842730927,-48.24955190893227,-44.303998538883185,inner,
dead,168,933564.962861874,13.21872708385448,-0.003456639174837143,-46.254882792085084,-42.147564970874804,inner,
dead,169,933564.962861874,10.83418372710634,-0.01427283926683879,-33.18506228932811,-28.987738347565955,inner,
dead,170,933564.962861874,11.368028123361714,0.004485096467116359,-36.197157024615635,-33.94002008766413,inner,
dead,171,933564.962861874,9.641044903731578,-0.0018104105921170294,-43.95191606359433,-41.02201413719795,inner,
dead,172,933564.962861874,12.15254215160936,-0.03404776748277248,-51.620457218251765,-48.907584042076444,inner,
dead,173,933564.962861874,11.159312052725433,-0.006870668353317692,-48.26100564949742,-45.274938985039014,inner,
dead,174,933564.962861874,9.121966978898689,0.002354196548221458,-37.53598274199171,-34.43061448315441,inner,
dead,175,933564.962861874,10.194788211846843,0.0036506002749973733,-36.718400960114515,-32.51891487985089,inner,
dead,176,933564.962861874,10.983084425910667,0.030078853588425172,-42.01739769707375,-37.517846124246915,inner,
dead,177,933564.962861874,11.341658359737233,0.01708370003055459,-44.40413292120431,-41.19222303795968,inner,
dead,178,933564.962861874,12.8918251518708,-0.006256940478331134,-34.74384731369033,-31.956747979935642,inner,
dead,179,933564.962861874,11.746225801718621,-6.246847734935781e-05,-35.26426632224303,-31.80717181380777,inner,
dead,180,933564.962861874,12.25740812432921,-0.02440898042834767,-41.21716955339424,-38.55086536175995,inner,
dead,181,933564.962861874,10.594553959458661,0.006858209638646877,-53.80198749597652,-47.76921999748495,inner,
dead,182,933564.962861874,12.081764677143735,0.012019130337352734,-41.53697400307717,-36.93492672578841,inner,
dead,183,933564.962861874,13.229280416413182,0.04208132489869299,-46.32399840730383,-39.90160806539041,inner,
dead,184,933564.962861874,12.119696985971522,0.01554074100410354,-45.02588497457264,-40.49741305114058,inner,
dead,185,933564.962861874,12.228766451323844,0.03025219031933048,-50.83637716392174,-45.08188795317526,inner,
dead,186,933564.962861874,9.12862723214703,0.016820772007242073,-34.84942336604032,-31.168788920787783,inner,
