index,progress,theta_rad,x_m,y_m,width_m,alpha_dep
1063,0.6647904940587868,19.150353772385763,0.0013594424623349418,0.00043235994164182473,0.00013546307424730478,0.9940260381966909
1064,0.66541588492808,19.168369156931753,0.001353895532754875,0.000458401340261146,0.00013546545350859936,0.9938760532151529
1065,0.6660412757973734,19.186384541477743,0.0013478835011921247,0.00048440340920781466,0.00013546785937574012,0.9937221928438417
1066,0.6666666666666666,19.20439992602373,0.0013414052771019691,0.0005103563956975628,0.00013547029213021512,0.9935643616038794
1067,0.66729205753596,19.22241531056972,0.001334459970467153,0.0005362504050349185,0.00013547275205612097,0.9934024616461701
1068,0.6679174484052532,19.240430695115705,0.0013270468986788103,0.0005620754063920946,0.00013547523944017797,0.9932363926979757
1069,0.6685428392745466,19.258446079661695,0.0013191655932157165,0.0005878212389927005,0.00013547775457174583,0.9930660520084164
1070,0.6691682301438399,19.276461464207685,0.0013108158061036173,0.0006134776186917923,0.0001354802977428388,0.9928913342928836
1071,0.6697936210131332,19.29447684875367,0.0013019975161367777,0.0006390341449430135,0.00013548286924814048,0.9927121316763582
1072,0.6704190118824265,19.31249223329966,0.0012927109348444357,0.000664480308142387,0.00013548546938501924,0.9925283336356218
1073,0.6710444027517198,19.330507617845647,0.0012829565121853857,0.0006898054973373188,0.00013548809845354256,0.9923398269403516
1074,0.6716697936210131,19.348523002391637,0.0012727349419544508,0.0007149990082885757,0.0001354907567564919,0.9921464955930905
1075,0.6722951844903065,19.366538386937627,0.0012620471668853181,0.0007400500518717829,0.00013549344459937702,0.9919482207680855
1076,0.6729205753595997,19.384553771483613,0.0012508943834347909,0.0007649477628043478,0.00013549616229045018,0.9917448807489849
1077,0.6735459662288931,19.402569156029603,0.0012392780462342642,0.0007896812086826541,0.00013549891014072034,0.9915363508653903
1078,0.6741713570981863,19.420584540575593,0.001227199872194995,0.0008142393993135353,0.00013550168846396696,0.9913225034282538
1079,0.6747967479674797,19.43859992512158,0.0012146618442544432,0.0008386112963233569,0.00013550449757675345,0.9911032076641212
1080,0.6754221388367729,19.45661530966757,0.0012016662147518293,0.0008627858230271339,0.000135507337798441,0.9908783296482131
