sample_id,family,equation,mean_target_correct,std_target_correct,mean_wall_loss,mean_live_recovery,mean_dead_removal,mean_live_outlet_purity,mean_dead_outlet_purity,length_mm,mean_width_um,residence_s,active_joule_power_mW,steady_substrate_delta_c_proxy,thermal_risk,short_channel_score,v9_score
23,curvature_modulated_spiral,r(theta)=a+b theta+c sin(n theta+phi),0.5,0.0,0.0,1.0,0.0,0.5,0.0,22.08388400660964,142.5386158348049,4.839739030429385,2.5965676113852103,1.7175992027665954,low,0.0,0.5
24,curvature_modulated_spiral,r(theta)=a+b theta+c sin(n theta+phi),0.5,0.0,0.0,1.0,0.0,0.5,0.0,18.870960630018793,213.363158852601,7.004372652308461,2.5095789332390797,1.6552256053566465,low,0.0,0.5
25,curvature_modulated_spiral,r(theta)=a+b theta+c sin(n theta+phi),0.5,0.0,0.0,1.0,0.0,0.5,0.0,30.261522754998786,202.96371492895668,7.871954079227665,2.4770880233256682,1.584119296183803,low,0.0,0.5
26,curvature_modulated_spiral,r(theta)=a+b theta+c sin(n theta+phi),0.5,0.0,0.0,1.0,0.0,0.5,0.0,22.508067805859543,212.61591029540185,7.646617121977982,0.9793584510871802,0.8234810596504746,low,0.0,0.5
28,curvature_modulated_spiral,r(theta)=a+b theta+c sin(n theta+phi),0.5,0.0,0.0,1.0,0.0,0.5,0.0,15.259383449717596,167.3823305270701,3.575398443206124,0.8898315248966882,0.798291244245885,low,0.0,0.5
29,curvature_modulated_spiral,r(theta)=a+b theta+c sin(n theta+phi),0.5,0.0,0.0,1.0,0.0,0.5,0.0,22.21751954293637,199.5565223782518,18.78649702200563,1.7801664897879945,1.292415092959603,low,0.0,0.5
31,curvature_modulated_spiral,r(theta)=a+b theta+c sin(n theta+phi),0.5,0.0,0.0,1.0,0.0,0.5,0.0,15.564856653102595,153.97364899537794,3.724593731795904,1.5226077590951645,1.30255495735469,low,0.0,0.5
33,curvature_modulated_spiral,r(theta)=a+b theta+c sin(n theta+phi),0.5,0.0,0.0,1.0,0.0,0.5,0.0,14.374764334319647,179.51863014820324,3.3825160167318664,3.066679325205981,2.795756217597567,low,0.0,0.5
34,outlet_expanded_modulated_spiral,"r(theta)=a+b theta+c sin(n theta+phi), w(s)=w0[1+beta sigmoid(...)]",0.5,0.0,0.0,1.0,0.0,0.5,0.0,34.09408143550219,177.67981465086257,9.213843433727439,4.456689843041523,2.1412225757579595,low,0.0,0.5
41,outlet_expanded_modulated_spiral,"r(theta)=a+b theta+c sin(n theta+phi), w(s)=w0[1+beta sigmoid(...)]",0.5,0.0,0.0,1.0,0.0,0.5,0.0,33.161973825058354,177.54731799769462,10.422294841414876,2.9390043598804376,1.0647505262029968,low,0.0,0.5
44,outlet_expanded_modulated_spiral,"r(theta)=a+b theta+c sin(n theta+phi), w(s)=w0[1+beta sigmoid(...)]",0.5,0.0,0.0,1.0,0.0,0.5,0.0,20.879064118008856,148.3742310840453,5.41654436916825,1.5905801902959167,1.022342575083766,low,0.0,0.5
47,outlet_expanded_modulated_spiral,"r(theta)=a+b theta+c sin(n theta+phi), w(s)=w0[1+beta sigmoid(...)]",0.5,0.0,0.0,1.0,0.0,0.5,0.0,22.479982595994972,190.6196584848753,4.111206053580206,1.519730873555716,0.7864022705072975,low,0.0,0.5
48,outlet_expanded_modulated_spiral,"r(theta)=a+b theta+c sin(n theta+phi), w(s)=w0[1+beta sigmoid(...)]",0.5,0.0,0.0,1.0,0.0,0.5,0.0,24.125729566563045,177.36395085656952,4.802091795979834,5.877115997925529,2.7315251903818787,low,0.0,0.5
50,outlet_expanded_modulated_spiral,"r(theta)=a+b theta+c sin(n theta+phi), w(s)=w0[1+beta sigmoid(...)]",0.5,0.0,0.0,1.0,0.0,0.5,0.0,24.317895782774514,190.99722305266013,13.565114430649466,0.7281859068792258,0.37985434584217986,low,0.0,0.5
52,outlet_expanded_modulated_spiral,"r(theta)=a+b theta+c sin(n theta+phi), w(s)=w0[1+beta sigmoid(...)]",0.5,0.0,0.0,1.0,0.0,0.5,0.0,27.652303582954918,158.05196651685117,5.85805754334432,2.2625658752606235,1.0186691020794638,low,0.0,0.5
54,outlet_expanded_modulated_spiral,"r(theta)=a+b theta+c sin(n theta+phi), w(s)=w0[1+beta sigmoid(...)]",0.5,0.0,0.0,1.0,0.0,0.5,0.0,26.996052608106528,187.86700058696633,8.686630838564982,1.5721783259507993,0.7071749887505859,low,0.0,0.5
55,outlet_expanded_modulated_spiral,"r(theta)=a+b theta+c sin(n theta+phi), w(s)=w0[1+beta sigmoid(...)]",0.5,0.0,0.0,1.0,0.0,0.5,0.0,29.972622815025773,190.25687237006176,18.03302226381269,1.6808791207570581,0.692487232651675,low,0.0,0.5
58,outlet_expanded_modulated_spiral,"r(theta)=a+b theta+c sin(n theta+phi), w(s)=w0[1+beta sigmoid(...)]",0.5,0.0,0.0,1.0,0.0,0.5,0.0,22.339881178838347,176.90507275226295,4.27290350405877,1.8230056009306894,0.9398251776399211,low,0.0,0.5
60,outlet_expanded_modulated_spiral,"r(theta)=a+b theta+c sin(n theta+phi), w(s)=w0[1+beta sigmoid(...)]",0.5,0.0,0.0,1.0,0.0,0.5,0.0,29.346942319858506,190.21594350343642,5.383267234881582,2.235663945917099,1.1874223254824798,low,0.0,0.5
64,outlet_expanded_modulated_spiral,"r(theta)=a+b theta+c sin(n theta+phi), w(s)=w0[1+beta sigmoid(...)]",0.5,0.0,0.0,1.0,0.0,0.5,0.0,22.321362283735073,189.4658050297454,8.166862379765002,1.5922881441172125,0.9528616355244001,low,0.0,0.5
